geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
88307,-23.49149949,-46.63006186,sao paulo,SP
88304,-23.47494927,-46.64572207,sao paulo,SP
88370,-23.48264135,-46.64614691,sao paulo,SP
88337,-23.47582039,-46.63834519,sao paulo,SP
88352,-23.47312629,-46.64439965,são paulo,SP
88390,-23.48715407,-46.64579408,sao paulo,SP
88312,-23.48139779,-46.62758806,sao paulo,SP
88360,-23.48781571,-46.65001129,são paulo,SP
88371,-23.48122335,-46.63380871,sao paulo,SP
88316,-23.47882508,-46.63648518,sao paulo,SP
88343,-23.48280195,-46.640743,sao paulo,SP
88359,-23.49354782,-46.64042807,sao paulo,SP
88354,-23.48895286,-46.64896555,sao paulo,SP
88320,-23.48759183,-46.63732847,são paulo,SP
88331,-23.48893904,-46.6276702,sao paulo,SP
88334,-23.48139379,-46.63268322,sao paulo,SP
88341,-23.49372114,-46.64360583,sao paulo,SP
88375,-23.48121717,-46.64634045,sao paulo,SP
88356,-23.47852699,-46.64738978,sao paulo,SP
88351,-23.49425855,-46.63737675,sao paulo,SP
88358,-23.50169035,-46.64452789,são paulo,SP
88345,-23.49776595,-46.62574148,são paulo,SP
88357,-23.48966103,-46.64655409,sao paulo,SP
88374,-23.47750615,-46.65045618,sao paulo,SP
88336,-23.47785013,-46.64507535,sao paulo,SP
88339,-23.46965511,-46.64600124,sao paulo,SP
88332,-23.49525385,-46.63625708,são paulo,SP
88395,-23.47745355,-46.65931423,são paulo,SP
88318,-23.4770472,-46.6429835,sao paulo,SP
88347,-23.49775646,-46.64026975,são paulo,SP
88333,-23.480865,-46.63214098,sao paulo,SP
88313,-23.4848363,-46.63735735,sao paulo,SP
88349,-23.47934693,-46.63567739,sao paulo,SP
88420,-23.47649399,-46.6603657,sao paulo,SP
88450,-23.47736838,-46.63697946,sao paulo,SP
88443,-23.47839867,-46.64576649,sao paulo,SP
88445,-23.47744305,-46.65108511,sao paulo,SP
88430,-23.49661552,-46.64051769,sao paulo,SP
88490,-23.49863313,-46.64218997,são paulo,SP
88495,-23.47737493,-46.62280465,sao paulo,SP
88470,-23.47855949,-46.6452672,sao paulo,SP
88400,-23.47637151,-46.64301466,sao paulo,SP
88410,-23.47406335,-46.64703118,sao paulo,SP
88460,-23.49944461,-46.64175543,são paulo,SP
88405,-23.47588536,-46.62955241,sao paulo,SP
88440,-23.47114831,-46.64187654,sao paulo,SP
88475,-23.49109838,-46.63073148,sao paulo,SP
88485,-23.47574669,-46.6316687,sao paulo,SP
88407,-23.49301013,-46.62711584,são paulo,SP
88502,-23.4762814,-46.62215288,sao paulo,SP
88514,-23.48426739,-46.62500157,sao paulo,SP
88504,-23.48615848,-46.64953992,são paulo,SP
88511,-23.47882858,-46.65650091,sao paulo,SP
88506,-23.47750343,-46.63263179,sao paulo,SP
88501,-23.4894518,-46.63029034,são paulo,SP
88503,-23.47308937,-46.62614794,são paulo,SP
88524,-23.47439053,-46.62607312,sao paulo,SP
88598,-23.47677936,-46.65354854,sao paulo,SP
88508,-23.49489498,-46.64523671,sao paulo,SP
88509,-23.50027934,-46.64441252,sao paulo,SP
88505,-23.47188164,-46.64469038,sao paulo,SP
88523,-23.48164684,-46.64101828,sao paulo,SP
88526,-23.47394146,-46.65411554,sao paulo,SP
88540,-23.48494923,-46.62954567,são paulo,SP
88535,-23.50226369,-46.64287969,são paulo,SP
88520,-23.49933178,-46.63863342,sao paulo,SP
88590,-23.47678809,-46.65654328,são paulo,SP
88512,-23.48555546,-46.64570365,sao paulo,SP
88570,-23.47317039,-46.63141354,são paulo,SP
88525,-23.50167383,-46.64331556,sao paulo,SP
88521,-23.49624888,-46.64197169,sao paulo,SP
88548,-23.47578028,-46.65628368,sao paulo,SP
88550,-23.47595185,-46.63484744,sao paulo,SP
88538,-23.47052837,-46.64272721,sao paulo,SP
88519,-23.4798582,-46.6293043,sao paulo,SP
88517,-23.48478114,-46.64756363,sao paulo,SP
88516,-23.47322639,-46.64798204,são paulo,SP
88545,-23.4969803,-46.64581726,sao paulo,SP
88580,-23.47222158,-46.63679356,são paulo,SP
88585,-23.4792037,-46.62710441,sao paulo,SP
88543,-23.47158618,-46.6471517,sao paulo,SP
88513,-23.47088677,-46.64899513,sao paulo,SP
88680,-23.47804605,-46.64644047,sao paulo,SP
88600,-23.47414444,-46.63147735,sao paulo,SP
88650,-23.48861179,-46.62634982,são paulo,SP
88625,-23.48686134,-46.64197973,são paulo,SP
88658,-23.47957892,-46.65717882,sao paulo,SP
88640,-23.49314957,-46.62916595,sao paulo,SP
88704,-23.49157642,-46.62821823,são paulo,SP
88702,-23.47015813,-46.63996479,sao paulo,SP
88790,-23.47649648,-46.65044381,sao paulo,SP
88780,-23.47528218,-46.64562112,sao paulo,SP
88750,-23.47670218,-46.66013452,sao paulo,SP
88705,-23.49322914,-46.62728285,são paulo,SP
88701,-23.48152601,-46.63806186,sao paulo,SP
88717,-23.48757207,-46.63186067,são paulo,SP
88710,-23.47392835,-46.64707274,sao paulo,SP
88730,-23.49364762,-46.63545125,sao paulo,SP
88745,-23.47074001,-46.63138914,sao paulo,SP
88708,-23.46847451,-46.63163186,sao paulo,SP
88770,-23.47260776,-46.64863301,sao paulo,SP
88703,-23.50009098,-46.64325415,sao paulo,SP
88715,-23.48149524,-46.62747593,sao paulo,SP
88740,-23.48736049,-46.63310012,são paulo,SP
88706,-23.47516617,-46.64352045,sao paulo,SP
88760,-23.49614683,-46.62584154,sao paulo,SP
88765,-23.4837807,-46.64329803,sao paulo,SP
88725,-23.49126263,-46.63063197,sao paulo,SP
88798,-23.47383615,-46.63529185,são paulo,SP
88763,-23.47611192,-46.63325714,são paulo,SP
88735,-23.47464561,-46.6576659,sao paulo,SP
88720,-23.47645417,-46.63512364,sao paulo,SP
88802,-23.49425665,-46.62725564,sao paulo,SP
88835,-23.49199801,-46.63120099,sao paulo,SP
88811,-23.49152253,-46.62923303,são paulo,SP
88880,-23.49120016,-46.64233149,são paulo,SP
88819,-23.47474108,-46.62476856,sao paulo,SP
88810,-23.46726696,-46.63297033,sao paulo,SP
88805,-23.47475869,-46.6579367,são paulo,SP
88820,-23.47678664,-46.63613915,sao paulo,SP
88865,-23.47397536,-46.62605235,sao paulo,SP
88806,-23.47632046,-46.64281784,sao paulo,SP
88815,-23.48938951,-46.63143387,sao paulo,SP
88803,-23.46942243,-46.64102537,são paulo,SP
88801,-23.48157036,-46.64146941,sao paulo,SP
88812,-23.47340961,-46.63727833,sao paulo,SP
88870,-23.47503761,-46.64648257,sao paulo,SP
88809,-23.47586878,-46.6637986,sao paulo,SP
88804,-23.49796778,-46.63891953,são paulo,SP
88868,-23.48735654,-46.65164119,sao paulo,SP
88807,-23.48127945,-46.64166077,sao paulo,SP
88850,-23.4783245,-46.65192241,sao paulo,SP
88840,-23.48197398,-46.63768086,são paulo,SP
88860,-23.48407675,-46.65208149,sao paulo,SP
88845,-23.49608767,-46.62950702,são paulo,SP
88816,-23.47750343,-46.63263179,sao paulo,SP
88818,-23.4674609,-46.63440072,são paulo,SP
88813,-23.47549793,-46.6430112,sao paulo,SP
88817,-23.47317826,-46.64145286,sao paulo,SP
88890,-23.4888961,-46.63030538,sao paulo,SP
88830,-23.47456942,-46.63556628,sao paulo,SP
88808,-23.48027052,-46.65250992,sao paulo,SP
88862,-23.47674892,-46.6401559,sao paulo,SP
88828,-23.501547,-46.6416225,sao paulo,SP
88814,-23.47698334,-46.66116618,sao paulo,SP
88904,-23.47272999,-46.63677437,sao paulo,SP
88901,-23.48889576,-46.63720617,são paulo,SP
88980,-23.47204386,-46.63140436,sao paulo,SP
88914,-23.47542311,-46.62022238,sao paulo,SP
88950,-23.48431032,-46.6464841,sao paulo,SP
88920,-23.49567579,-46.64418889,sao paulo,SP
88965,-23.47921777,-46.6314433,sao paulo,SP
88970,-23.47563816,-46.63428661,sao paulo,SP
88960,-23.47072356,-46.63268784,são paulo,SP
88955,-23.47614308,-46.63978882,sao paulo,SP
88900,-23.48016476,-46.63607213,sao paulo,SP
88915,-23.48362941,-46.64967622,sao paulo,SP
88906,-23.47393701,-46.64419282,são paulo,SP
88905,-23.49033603,-46.62950683,sao paulo,SP
88990,-23.46690157,-46.63561976,são paulo,SP
88923,-23.47447027,-46.62335235,sao paulo,SP
88930,-23.49492979,-46.62762273,sao paulo,SP
88940,-23.4744565,-46.65379158,são paulo,SP
88911,-23.49128227,-46.64524453,sao paulo,SP
88910,-23.48186888,-46.63957847,são paulo,SP
88935,-23.47239109,-46.62708135,sao paulo,SP
88902,-23.47190578,-46.63359061,sao paulo,SP
88925,-23.49022992,-46.64160772,sao paulo,SP
88934,-23.47770349,-46.64874891,são paulo,SP
89080,-23.48589911,-46.63782156,são paulo,SP
89026,-23.4744963,-46.64980137,sao paulo,SP
89051,-23.47636095,-46.64023768,sao paulo,SP
89075,-23.48405706,-46.6380996,sao paulo,SP
89025,-23.47187094,-46.64456858,sao paulo,SP
89062,-23.47942776,-46.65635376,sao paulo,SP
89065,-23.49154013,-46.64406135,sao paulo,SP
89031,-23.48834871,-46.65010763,sao paulo,SP
89037,-23.47369322,-46.62410292,sao paulo,SP
89063,-23.48848988,-46.63468217,sao paulo,SP
89074,-23.49536557,-46.63793624,sao paulo,SP
89015,-23.47354566,-46.63299757,são paulo,SP
89052,-23.46955714,-46.63969919,sao paulo,SP
89068,-23.48513281,-46.65128112,sao paulo,SP
89010,-23.47769444,-46.65253714,sao paulo,SP
89023,-23.48553195,-46.65258243,sao paulo,SP
89035,-23.4861599,-46.62415486,sao paulo,SP
89022,-23.48630914,-46.65150136,sao paulo,SP
89032,-23.48219607,-46.62354654,sao paulo,SP
89057,-23.49136074,-46.64670786,sao paulo,SP
89066,-23.47973866,-46.62533123,sao paulo,SP
89012,-23.48787228,-46.63535636,sao paulo,SP
89050,-23.47516238,-46.62517132,sao paulo,SP
89069,-23.49282184,-46.63895468,são paulo,SP
89020,-23.47417856,-46.64884688,sao paulo,SP
89040,-23.50379202,-46.64189662,sao paulo,SP
89041,-23.49728053,-46.62450407,são paulo,SP
89036,-23.47733189,-46.6411161,sao paulo,SP
89086,-23.47600976,-46.63326728,sao paulo,SP
89030,-23.480865,-46.63214098,são paulo,SP
89046,-23.47069939,-46.63347591,sao paulo,SP
89045,-23.4765573,-46.64873563,sao paulo,SP
89070,-23.47966176,-46.6457713,sao paulo,SP
89084,-23.47860525,-46.65084995,sao paulo,SP
89058,-23.49150247,-46.63019236,são paulo,SP
89055,-23.49059829,-46.6464734,sao paulo,SP
89095,-23.46733689,-46.64105824,sao paulo,SP
89056,-23.48100323,-46.65400392,sao paulo,SP
89042,-23.46951631,-46.63883081,sao paulo,SP
89027,-23.49220819,-46.63930679,são paulo,SP
89053,-23.48030521,-46.64834028,sao paulo,SP
89082,-23.48521811,-46.64056034,sao paulo,SP
89085,-23.46907974,-46.63064075,sao paulo,SP
89021,-23.48499892,-46.65111628,são paulo,SP
89087,-23.46615,-46.63371938,sao paulo,SP
89060,-23.47789326,-46.64133584,sao paulo,SP
89016,-23.48161574,-46.64295455,sao paulo,SP
89083,-23.49156134,-46.64714814,sao paulo,SP
89048,-23.47678005,-46.6410911,sao paulo,SP
89072,-23.49068071,-46.64106041,são paulo,SP
89160,-23.4765996,-46.66060275,são paulo,SP
89145,-23.47216007,-46.63338209,são paulo,SP
89182,-23.48552837,-46.63409162,sao paulo,SP
89198,-23.4852729,-46.63577429,sao paulo,SP
89170,-23.47186076,-46.64828307,sao paulo,SP
89163,-23.47301306,-46.64316817,são paulo,SP
89116,-23.49859922,-46.64231497,são paulo,SP
89114,-23.47107804,-46.6468917,são paulo,SP
89165,-23.47517749,-46.63555475,sao paulo,SP
89164,-23.47425897,-46.62037945,sao paulo,SP
89128,-23.48468036,-46.62985335,são paulo,SP
89161,-23.48443549,-46.65240165,são paulo,SP
89130,-23.496246,-46.62767812,sao paulo,SP
89120,-23.49551147,-46.63779571,sao paulo,SP
89167,-23.49832022,-46.64307063,sao paulo,SP
89107,-23.48704823,-46.64205012,sao paulo,SP
89196,-23.47063275,-46.63551303,sao paulo,SP
89124,-23.49600831,-46.64544559,são paulo,SP
89150,-23.48377247,-46.64906303,sao paulo,SP
89110,-23.49945818,-46.6387795,sao paulo,SP
89135,-23.4829951,-46.63829827,sao paulo,SP
89115,-23.47908204,-46.65693102,sao paulo,SP
89140,-23.47559009,-46.63560973,sao paulo,SP
89108,-23.47661303,-46.62710199,sao paulo,SP
89136,-23.47489296,-46.64190364,sao paulo,SP
89176,-23.48827446,-46.64409123,sao paulo,SP
89172,-23.47562757,-46.65046066,sao paulo,SP
89162,-23.49749898,-46.63754133,sao paulo,SP
89126,-23.48610935,-46.66826821,sao paulo,SP
89188,-23.4918616,-46.65926755,sao paulo,SP
89111,-23.50302551,-46.656351,sao paulo,SP
89178,-23.49362441,-46.65041384,sao paulo,SP
89157,-23.48283129,-46.67079715,sao paulo,SP
89138,-23.48867519,-46.66811427,sao paulo,SP
89190,-23.50233052,-46.65835292,sao paulo,SP
89117,-23.51252629,-46.6565246,sao paulo,SP
89180,-23.4992279,-46.6453143,sao paulo,SP
89199,-23.48663302,-46.65897944,sao paulo,SP
89112,-23.50553052,-46.66921941,sao paulo,SP
89148,-23.49943982,-46.67117682,sao paulo,SP
89155,-23.49027291,-46.66072146,sao paulo,SP
89118,-23.50547511,-46.67014557,são paulo,SP
89143,-23.50016421,-46.64818567,sao paulo,SP
89121,-23.48499663,-46.6629376,sao paulo,SP
89186,-23.49498779,-46.67176385,sao paulo,SP
89113,-23.48724256,-46.66583835,sao paulo,SP
89184,-23.50606452,-46.66611931,sao paulo,SP
89194,-23.50741197,-46.66324199,sao paulo,SP
89219,-23.51370739,-46.65262935,sao paulo,SP
89221,-23.50881031,-46.66650083,sao paulo,SP
89286,-23.4828555,-46.66963323,são paulo,SP
89295,-23.49649322,-46.66693943,sao paulo,SP
89223,-23.49653469,-46.65942949,sao paulo,SP
89228,-23.48998747,-46.66567853,sao paulo,SP
89245,-23.50187327,-46.66213609,sao paulo,SP
89222,-23.49468733,-46.65842034,são paulo,SP
89288,-23.49830072,-46.64974099,sao paulo,SP
89229,-23.49916799,-46.66106042,sao paulo,SP
89230,-23.49266694,-46.64927823,sao paulo,SP
89220,-23.50771877,-46.67103383,sao paulo,SP
89240,-23.49212425,-46.67252904,sao paulo,SP
89235,-23.49282091,-46.67596304,sao paulo,SP
89232,-23.49315895,-46.66484248,sao paulo,SP
89256,-23.48673824,-46.67185857,sao paulo,SP
89224,-23.51144796,-46.6662025,sao paulo,SP
89203,-23.50695675,-46.66905003,sao paulo,SP
89202,-23.51262923,-46.66287841,são paulo,SP
89255,-23.49952481,-46.64837396,sao paulo,SP
89251,-23.49619908,-46.65484326,sao paulo,SP
89237,-23.50269813,-46.64781168,sao paulo,SP
89215,-23.50984807,-46.66369014,sao paulo,SP
89225,-23.50187192,-46.65952578,sao paulo,SP
89252,-23.5145525,-46.65240436,sao paulo,SP
89233,-23.49806643,-46.66974508,são paulo,SP
89218,-23.48922439,-46.66838818,são paulo,SP
89259,-23.48576556,-46.67394942,sao paulo,SP
89270,-23.50031414,-46.64899845,sao paulo,SP
89211,-23.49822776,-46.65032909,sao paulo,SP
89275,-23.50699854,-46.6616932,sao paulo,SP
89207,-23.49090764,-46.66229771,sao paulo,SP
89210,-23.49939978,-46.6737963,sao paulo,SP
89280,-23.50941429,-46.66469192,sao paulo,SP
89205,-23.48828558,-46.67099568,sao paulo,SP
89291,-23.49674865,-46.66448907,sao paulo,SP
89226,-23.49014102,-46.66018486,sao paulo,SP
89248,-23.48074014,-46.65987104,sao paulo,SP
89254,-23.51106377,-46.65090372,sao paulo,SP
89212,-23.49130065,-46.67352447,sao paulo,SP
89204,-23.50864912,-46.67041012,sao paulo,SP
89285,-23.51002086,-46.65996045,sao paulo,SP
89216,-23.48751432,-46.66991812,sao paulo,SP
89258,-23.51133179,-46.65593406,sao paulo,SP
89217,-23.49869871,-46.66258915,sao paulo,SP
89265,-23.48900039,-46.66886441,são paulo,SP
89201,-23.48177136,-46.6682403,sao paulo,SP
89260,-23.50143909,-46.66833466,são paulo,SP
89234,-23.4876415,-46.66668965,sao paulo,SP
89294,-23.50236635,-46.65647889,sao paulo,SP
89247,-23.5035929,-46.66772562,sao paulo,SP
89208,-23.48370348,-46.66878394,são paulo,SP
89231,-23.51438813,-46.65712202,são paulo,SP
89213,-23.50181009,-46.65654351,sao paulo,SP
89266,-23.49664324,-46.66641709,sao paulo,SP
89253,-23.50165519,-46.64991006,sao paulo,SP
89249,-23.49846994,-46.64655368,sao paulo,SP
89257,-23.49449802,-46.66654467,sao paulo,SP
89209,-23.51425372,-46.65828753,sao paulo,SP
89278,-23.49045293,-46.65602736,sao paulo,SP
89214,-23.50984807,-46.66369014,sao paulo,SP
89282,-23.50693953,-46.658142,sao paulo,SP
89239,-23.48595258,-46.67398503,sao paulo,SP
89283,-23.50396354,-46.6603818,sao paulo,SP
89227,-23.4974963,-46.67534357,sao paulo,SP
89287,-23.49361452,-46.66362203,sao paulo,SP
89261,-23.48641403,-46.67135445,sao paulo,SP
89281,-23.49269728,-46.65485104,sao paulo,SP
89292,-23.51008199,-46.65907867,sao paulo,SP
89206,-23.51031496,-46.65610637,sao paulo,SP
89289,-23.50374946,-46.65703033,sao paulo,SP
89284,-23.49364914,-46.67327354,sao paulo,SP
89290,-23.49862404,-46.64783189,sao paulo,SP
89262,-23.51039904,-46.65911333,sao paulo,SP
89267,-23.51354953,-46.66059211,são paulo,SP
89246,-23.50740817,-46.66094799,sao paulo,SP
89264,-23.4904773,-46.65360371,sao paulo,SP
89300,-23.5077904,-46.66405253,sao paulo,SP
89340,-23.49255745,-46.65952174,sao paulo,SP
89370,-23.50230378,-46.65126445,sao paulo,SP
89380,-23.4861054,-46.66155438,sao paulo,SP
89384,-23.49148189,-46.6534507,são paulo,SP
89460,-23.4812152,-46.66091295,sao paulo,SP
89400,-23.49040794,-46.6587866,são paulo,SP
89480,-23.51071889,-46.66918662,sao paulo,SP
89478,-23.49880315,-46.66597764,sao paulo,SP
89440,-23.49963944,-46.64900129,sao paulo,SP
89490,-23.4960766,-46.66578054,sao paulo,SP
89410,-23.50478917,-46.64871256,sao paulo,SP
89430,-23.50968434,-46.65332045,sao paulo,SP
89420,-23.49547964,-46.67291309,sao paulo,SP
89500,-23.48402103,-46.65514872,sao paulo,SP
89560,-23.49695413,-46.6698045,sao paulo,SP
89509,-23.50273562,-46.67218334,sao paulo,SP
89580,-23.50750341,-46.65461357,sao paulo,SP
89520,-23.49337303,-46.67668121,sao paulo,SP
89545,-23.5101583,-46.65956031,sao paulo,SP
89535,-23.50862834,-46.66692199,são paulo,SP
89510,-23.48828229,-46.67480038,sao paulo,SP
89590,-23.50242172,-46.67182888,sao paulo,SP
89503,-23.48495252,-46.66154799,sao paulo,SP
89540,-23.50233052,-46.65835292,são paulo,SP
89506,-23.49269448,-46.66280383,sao paulo,SP
89505,-23.48791597,-46.65465099,sao paulo,SP
89558,-23.49184542,-46.6654835,sao paulo,SP
89515,-23.49847399,-46.67225221,sao paulo,SP
89504,-23.5092053,-46.66545666,sao paulo,SP
89595,-23.49715465,-46.67529018,sao paulo,SP
89570,-23.50307853,-46.656972,sao paulo,SP
89507,-23.50317667,-46.65656207,sao paulo,SP
89511,-23.50102063,-46.67039158,sao paulo,SP
89533,-23.49431833,-46.65886134,sao paulo,SP
89550,-23.497389,-46.6673715,sao paulo,SP
89501,-23.50303752,-46.65855167,são paulo,SP
89530,-23.49830892,-46.66350038,sao paulo,SP
89555,-23.4858844,-46.65477724,sao paulo,SP
89518,-23.4942365,-46.66384294,sao paulo,SP
89620,-23.51151721,-46.65620791,são paulo,SP
89680,-23.49096165,-46.65216641,sao paulo,SP
89634,-23.49023404,-46.65220874,são paulo,SP
89694,-23.4810855,-46.6696125,sao paulo,SP
89600,-23.49672986,-46.66790423,sao paulo,SP
89667,-23.49780805,-46.65973282,sao paulo,SP
89665,-23.51354953,-46.66059211,sao paulo,SP
89670,-23.5118978,-46.65139993,são paulo,SP
89675,-23.48226817,-46.66100111,sao paulo,SP
89683,-23.50272629,-46.66973732,são paulo,SP
89642,-23.50402072,-46.6648667,sao paulo,SP
89669,-23.48485183,-46.67063022,sao paulo,SP
89654,-23.49539186,-46.67560042,são paulo,SP
89650,-23.50016421,-46.64818567,são paulo,SP
89687,-23.49646622,-46.66693943,sao paulo,SP
89610,-23.49171668,-46.6731845,sao paulo,SP
89618,-23.51138978,-46.66622858,são paulo,SP
89690,-23.49067207,-46.67312373,sao paulo,SP
89663,-23.50935542,-46.6564905,sao paulo,SP
89636,-23.4858536,-46.65767726,sao paulo,SP
89652,-23.49105119,-46.66161727,sao paulo,SP
89677,-23.50190508,-46.649426,sao paulo,SP
89613,-23.48457237,-46.66762965,sao paulo,SP
89633,-23.51160382,-46.66138639,sao paulo,SP
89638,-23.51069812,-46.65449774,sao paulo,SP
89640,-23.51372641,-46.66056344,sao paulo,SP
89609,-23.71473342,-46.77870132,são paulo,SP
89660,-23.51248987,-46.65614317,sao paulo,SP
89700,-23.4861146,-46.66193229,sao paulo,SP
89770,-23.51264594,-46.65778674,sao paulo,SP
89740,-23.48997778,-46.6633365,sao paulo,SP
89760,-23.48759453,-46.66727532,sao paulo,SP
89703,-23.51078588,-46.65876786,sao paulo,SP
89745,-23.50739447,-46.67231717,sao paulo,SP
89708,-23.49340303,-46.65653362,sao paulo,SP
89707,-23.48194618,-46.65615878,são paulo,SP
89701,-23.50984807,-46.66369014,são paulo,SP
89780,-23.50819248,-46.66832941,sao paulo,SP
89711,-23.4916168,-46.67404223,sao paulo,SP
89705,-23.49458559,-46.64779384,sao paulo,SP
89709,-23.50822578,-46.65378101,sao paulo,SP
89735,-23.50609799,-46.65547461,sao paulo,SP
89730,-23.49413186,-46.65839229,sao paulo,SP
89713,-23.4941312,-46.65714013,sao paulo,SP
89790,-23.714567,-46.77800572,sao paulo,SP
89750,-23.71473342,-46.77870132,sao paulo,SP
89710,-23.51289891,-46.65764822,sao paulo,SP
89778,-23.5001205,-46.6481115,sao paulo,SP
89765,-23.48074014,-46.65987104,são paulo,SP
89712,-23.49356134,-46.64964035,são paulo,SP
89871,-23.50667801,-46.64581936,sao paulo,SP
89825,-23.48395322,-46.664495,sao paulo,SP
89870,-23.49381273,-46.67432021,são paulo,SP
89802,-23.49592311,-46.66043045,sao paulo,SP
89805,-23.50435559,-46.65337579,sao paulo,SP
89896,-23.48834357,-46.66400722,sao paulo,SP
89820,-23.48359896,-46.65721942,sao paulo,SP
89803,-23.48892579,-46.67062659,sao paulo,SP
89810,-23.48433788,-46.66148711,sao paulo,SP
89874,-23.50469657,-46.64863619,sao paulo,SP
89814,-23.49733609,-46.66598187,sao paulo,SP
89804,-23.48869011,-46.66370123,sao paulo,SP
89887,-23.51081364,-46.66897769,sao paulo,SP
89897,-23.49645753,-46.66408885,sao paulo,SP
89855,-23.49823607,-46.64689033,sao paulo,SP
89801,-23.49500439,-46.6768238,sao paulo,SP
89840,-23.4855397,-46.66709552,são paulo,SP
89806,-23.48977058,-46.66634259,sao paulo,SP
89888,-23.49272203,-46.6559526,sao paulo,SP
89872,-23.49324,-46.65010461,sao paulo,SP
89899,-23.48392922,-46.66709337,sao paulo,SP
89865,-23.48712745,-46.653982,são paulo,SP
89815,-23.48952808,-46.66064225,sao paulo,SP
89812,-23.49677875,-46.65275149,sao paulo,SP
89885,-23.49882666,-46.65249326,são paulo,SP
89859,-23.51402033,-46.66041599,sao paulo,SP
89893,-23.49361477,-46.66037607,sao paulo,SP
89868,-23.51017993,-46.65910965,sao paulo,SP
89832,-23.51259042,-46.6593329,sao paulo,SP
89890,-23.49538012,-46.66993681,sao paulo,SP
89835,-23.50427924,-46.66344418,são paulo,SP
89848,-23.50023862,-46.66900691,sao paulo,SP
89895,-23.49801103,-46.65791341,sao paulo,SP
89830,-23.49375707,-46.65139116,sao paulo,SP
89850,-23.48704366,-46.66898401,sao paulo,SP
89809,-23.50220808,-46.65218076,sao paulo,SP
89886,-23.51044871,-46.66604394,sao paulo,SP
89880,-23.48304795,-46.65644832,sao paulo,SP
89883,-23.5129377,-46.65629537,sao paulo,SP
89813,-23.4861483,-46.66821145,sao paulo,SP
89898,-23.50260683,-46.6624092,sao paulo,SP
89838,-23.50835424,-46.65957075,sao paulo,SP
89843,-23.50595475,-46.65707687,sao paulo,SP
89879,-23.50338109,-46.65137812,sao paulo,SP
89891,-23.49828602,-46.65922176,sao paulo,SP
89817,-23.50766541,-46.65460007,sao paulo,SP
89854,-23.48453527,-46.66736092,são paulo,SP
89882,-23.51097046,-46.66612044,sao paulo,SP
89856,-23.50334736,-46.645078,sao paulo,SP
89837,-23.50358923,-46.64410608,sao paulo,SP
89819,-23.50051752,-46.65012236,sao paulo,SP
89845,-23.48313414,-46.67023919,sao paulo,SP
89875,-23.51082982,-46.66087806,sao paulo,SP
89818,-23.48143349,-46.65853194,sao paulo,SP
89839,-23.50523204,-46.6553173,sao paulo,SP
89834,-23.51426241,-46.65468496,sao paulo,SP
89878,-23.50624353,-46.66626569,são paulo,SP
89862,-23.50078819,-46.66999976,sao paulo,SP
89828,-23.49010601,-46.67231617,sao paulo,SP
89860,-23.48780092,-46.66458593,sao paulo,SP
89824,-23.48693469,-46.66659417,sao paulo,SP
89900,-23.48450338,-46.6568071,sao paulo,SP
89980,-23.49494342,-46.6474898,sao paulo,SP
89920,-23.49987936,-46.65211134,sao paulo,SP
89990,-23.49174982,-46.66803672,sao paulo,SP
89930,-23.49732112,-46.64595955,sao paulo,SP
89935,-23.48661528,-46.67177949,sao paulo,SP
89998,-23.49941395,-46.65620406,são paulo,SP
89970,-23.50392322,-46.66594699,são paulo,SP
89940,-23.50590771,-46.6632287,sao paulo,SP
89983,-23.49952568,-46.64372451,sao paulo,SP
89910,-23.49498711,-46.65746151,sao paulo,SP
89908,-23.49088752,-46.66238883,sao paulo,SP
89906,-23.50104233,-46.6640154,são paulo,SP
89950,-23.50848196,-46.6559322,sao paulo,SP
89982,-23.49525948,-46.64773085,sao paulo,SP
89985,-23.50158108,-46.64929656,sao paulo,SP
89915,-23.49645255,-46.65585373,sao paulo,SP
89909,-23.49993774,-46.67282697,sao paulo,SP
89925,-23.49318358,-46.65583315,sao paulo,SP
89905,-23.50855452,-46.66492253,sao paulo,SP
90010,-23.50934338,-46.66575558,sao paulo,SP
90050,-23.49594952,-46.65907326,sao paulo,SP
90030,-23.50482704,-46.6556413,sao paulo,SP
90035,-23.49963457,-46.66925791,sao paulo,SP
90040,-23.49598692,-46.65150474,sao paulo,SP
90020,-23.4989155,-46.67027597,são paulo,SP
90018,-23.50018869,-46.6543436,sao paulo,SP
90022,-23.48558422,-46.65479978,sao paulo,SP
90002,-23.50891688,-46.6526662,sao paulo,SP
90038,-23.50284477,-46.65309249,sao paulo,SP
90090,-23.49888495,-46.66086111,sao paulo,SP
90013,-23.49330759,-46.6681631,são paulo,SP
90027,-23.51033692,-46.6600215,sao paulo,SP
90029,-23.50247584,-46.67196295,são paulo,SP
